item,10개정  책자 색인,출처,kcal,water_g,protein_g,fat_g,ash_g,carb_g,당류,자당,포도당,과당,유당,맥아당,갈락토오스,총  식이섬유,수용성  식이섬유,불용성  식이섬유,칼슘,철,마그네슘,인,칼륨,sodium_mg,아연,구리,망간,셀레늄,몰리브덴,요오드,비타민 A,레티놀,베타카로틴,티아민,리보플라빈,니아신,니아신당량(NE),니코틴산,니코틴아미드,판토텐산,비타민 B6,피리독신,비오틴,엽산_ 엽산당량,엽산_ 식품 엽산,엽산_ 합성 엽산,비타민 B12,비타민 C,비타민 D,비타민 D2,비타민 D3,비타민 E,알파  토코페롤,베타  토코페롤,감마  토코페롤,델타  토코페롤,알파  토코트리에놀,베타  토코트리에놀,감마  토코트리에놀,델타  토코트리에놀,비타민 K,비타민 K1,비타민 K2,총 아미노산,총 필수 아미노산,이소류신,류신,라이신,메티오닌,페닐알라닌,트레오닌,트립토판,발린,히스티딘,아르기닌,티로신,시스테인,알라닌,아스파르트산,글루탐산,글라이신,프롤린,세린,타우린,총 지방산,총 필수 지방산,총 포화 지방산,부티르산 (4:0),카프로산 (6:0),카프릴산 (8:0),카프르산 (10:0),라우르산 (12:0),트라이데칸산 (13:0),미리스트산 (14:0),펜타데칸산 (15:0),팔미트산 (16:0),헵타데칸산 (17:0),스테아르산 (18:0),아라키드산 (20:0),헨에이코산산 (21:0),베헨산 (22:0),트리코산산 (23:0),리그노세르산 (24:0),총 불포화 지방산,총 단일 불포화지방산,미리스톨레산 (14:1),팔미톨레산 (16:1),헵타데센산 (17:1),올레산 (18:1(n-9)),박센산 (18:1(n-7)),가돌레산 (20:1),에루크산 (22:1),네르본산 (24:1),총 다가 불포화지방산,리놀레산 (18:2(n-6)),알파  리놀렌산 (18:3 (n-3)),감마  리놀렌산 (18:3 (n-6)),에이코사 디에노산 (20:2(n-6)),디호모 리놀렌산 (20:3(n-3)),에이코사 트리에노산 (20:3(n-6)),아라키돈산 (20:4(n-6)),에이코사 펜타에노산 (20:5(n-3)),도코사 디에노산(22:2),도코사 펜타에노산 (22:5(n-3)),도코사 헥사에노산 (22:6(n-3)),오메가3  지방산,오메가6  지방산,총 트랜스 지방산,트랜스  올레산(18:1(n-9)t),트랜스  리놀레산(18:2t),트랜스  리놀렌산(18:3t),식품명_원본,식품군
참깨죽,0.0,80.0,38.0,91.6,1.0,1.2,0.3,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.3,0.0,25.0,23.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,참깨죽,견과류 및 종실류
참나물,292.2,61.6,139.6,56.71999999999999,4.174,1.6239999999999999,5.056,32.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.38,0.68,63.4,1.9460000000000002,10.8,37.2,389.8,7.6,0.066,0.013800000000000002,0.0738,0.252,1.476,0.602,157.6,0.0,1888.0,0.0606,0.1478,0.6414,0.1614,0.1586,0.0028,0.0506,0.0,0.0,1.908,22.4,22.4,0.0,0.0,7.151999999999999,0.0,0.0,0.0,0.026000000000000002,0.026000000000000002,0.0,0.008,0.0,0.0,0.0,0.0,0.0,130.88739999999999,130.88739999999999,0.0,381.8,183.0,16.6,35.4,26.8,7.8,23.4,19.8,0.0,21.8,10.2,21.2,7.2,6.2,23.4,47.2,52.6,22.6,19.0,20.6,0.0,0.078,0.05,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.344,13.882,0.0,1.0059999999999998,0.244,0.0,1.02,0.304,0.8300000000000001,0.059999999999999984,0.008,0.0,0.182,0.0,2.022,6.438,0.29,0.0,0.0,0.052000000000000005,26.516,25.229999999999997,0.0,0.22799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.026000000000000002,0.0,0.0,0.0,0.0,"참나물, 야생, 생것",채소류
참다랑어 샐러드,0.0,18.0,187.0,63.16,16.04,9.26,2.14,9.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,19.0,178.0,178.0,402.0,0.56,0.145,0.04,41.2,0.0,0.0,22.0,22.0,0.0,0.031,0.07,6.7,9.7,0.0,0.0,0.26,0.081,0.0,0.0,8.0,8.0,0.0,1.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15420.0,7724.0,739.0,1293.0,1457.0,470.0,626.0,701.0,180.0,824.0,467.0,967.0,539.0,172.0,962.0,1632.0,2402.0,767.0,565.0,657.0,0.0,8.553,0.0,1.544,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1280.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,7.009,2.887,0.0,45.0,0.0,0.0,0.0,14.0,0.0,0.0,4.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,참다랑어 샐러드,어패류 및 그 제품
참마자,0.0,9.0,90.0,79.4,17.7,1.5,1.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.4,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.23,0.16,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"참마자, 생것",어패류 및 그 제품
참반디,0.0,95.0,288.0,8.0,12.6,2.7,11.0,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.0,10.9,0.0,518.0,1487.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,94.0,0.22,1.97,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"참반디, 말린것",채소류
참빗살나무,0.0,10.0,61.0,80.1,7.4,0.7,1.5,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,4.4,0.0,205.0,730.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,632.0,0.52,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"참빗살나무, 잎, 생것",채소류
참외,434.3333333333333,40.0,39.666666666666664,88.46666666666665,1.2666666666666668,0.34333333333333327,0.8433333333333333,9.08,6.296666666666667,4.19,1.0066666666666666,1.0999999999999999,0.0,0.0,0.0,1.5333333333333332,0.7666666666666666,0.7666666666666666,8.666666666666666,0.22666666666666666,8.666666666666666,30.0,302.0,1.6666666666666667,0.25333333333333335,0.034333333333333334,0.02,0.08,3.9233333333333333,0.0,2.6666666666666665,0.0,29.0,0.010333333333333333,0.07133333333333335,0.3506666666666667,0.20099999999999998,0.054,0.06333333333333334,0.482,0.0,0.006999999999999999,0.0,16.666666666666668,16.666666666666668,0.0,0.0,19.0,0.0,0.0,0.0,0.056666666666666664,0.02666666666666667,0.0,0.27666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.3333333333334,138.33333333333334,9.333333333333334,16.333333333333332,6.0,0.0,20.0,33.0,5.0,18.333333333333332,12.0,18.333333333333332,12.0,0.0,142.0,62.666666666666664,321.6666666666667,23.333333333333332,6.333333333333333,46.0,0.0,0.10666666666666667,0.06666666666666667,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.413333333333332,0.0,4.7700000000000005,0.0,0.0,0.0,0.0,0.0,0.08666666666666663,0.02,0.0,5.07,0.0,13.74,0.7633333333333333,0.0,0.0,0.0,0.06666666666666667,58.13333333333333,6.063333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.060000000000000005,0.0,0.0,0.0,0.0,"참외, 생것, 씨 제거",과일류
참죽나물,0.0,31.8,139.0,54.239999999999995,16.162,1.154,3.2119999999999997,25.223999999999997,1.706,0.608,0.7140000000000001,0.382,0.0,0.0,0.0,9.0,3.02,5.98,381.4,3.2920000000000003,60.6,305.2,804.2,11.4,1.6179999999999999,0.312,0.8812000000000001,2.99,3.7120000000000006,3.15,283.2,0.0,3399.2,0.3364,0.6266,1.1484,6.779599999999999,0.0786,0.4102,0.8304,0.0,0.0134,0.0,202.8,202.8,0.0,0.0,35.568,0.0,0.0,0.0,2.65,2.6100000000000003,0.01,0.33799999999999997,0.0,0.002,0.0,0.002,0.0,412.85,412.85,0.0,9233.4,3532.6,364.2,654.4,206.6,26.2,376.4,400.2,377.4,471.8,177.6,478.0,487.4,195.2,450.4,815.0,2429.6,427.4,316.2,562.8,16.6,0.9119999999999999,0.6759999999999999,0.20800000000000002,0.0,0.0,0.0,0.0,0.0,0.6839999999999999,1.7100000000000002,0.7060000000000001,177.108,0.9,9.034,2.306,0.982,5.922000000000001,0.348,6.856,0.696,0.012,0.0,0.502,0.0,6.32,1.392,1.77,0.0,0.0,0.6859999999999999,262.42600000000004,411.12399999999997,0.0,2.3080000000000003,5.442,0.0,2.1719999999999997,0.0,1.036,0.0,0.0,0.41800000000000004,0.268,0.008,0.0,3.44,5.382,"참죽나물(가죽나물), 생것",채소류
찹쌀,59.833333333333336,23.555555555555557,323.22222222222223,22.383333333333333,6.448333333333333,1.6483333333333334,0.8311111111111111,68.6861111111111,0.6533333333333333,0.6183333333333334,0.023333333333333334,0.012222222222222223,0.0,0.0,0.0,3.216666666666667,0.3333333333333333,2.8722222222222222,10.333333333333334,0.7738888888888888,69.55555555555556,191.72222222222223,191.16666666666666,2.7222222222222223,1.643888888888889,0.14255555555555555,1.7936666666666667,1.4222222222222223,33.742777777777775,0.3116666666666667,1.6666666666666667,0.0,20.444444444444443,0.17444444444444446,0.032388888888888884,0.6242777777777778,0.7527777777777778,0.4503333333333333,0.012833333333333332,0.5005555555555555,0.1391111111111111,0.08205555555555556,0.9544444444444444,22.444444444444443,22.444444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.7905555555555556,0.6466666666666667,0.036111111111111115,0.061111111111111116,0.0016666666666666666,0.3977777777777778,0.0005555555555555556,0.39888888888888885,0.043333333333333335,0.0,0.0,0.0,3778.777777777778,1709.4444444444443,144.05555555555554,324.1666666666667,154.88888888888889,78.66666666666667,203.38888888888889,150.0,52.22222222222222,185.0,102.83333333333333,314.44444444444446,9.277777777777779,69.5,191.5,372.5,763.3333333333334,216.11111111111111,211.77777777777777,235.5,0.0,1.2655555555555555,0.4816666666666667,0.3244444444444444,0.0,0.0,0.0,0.2638888888888889,0.35777777777777775,0.0,9.197222222222223,0.08,266.6622222222222,0.0,23.465,6.834444444444444,0.0,5.157777777777778,0.0,11.615,0.9377777777777777,0.45611111111111113,0.0,1.0672222222222223,0.0,434.88111111111107,12.473888888888888,5.69,0.1061111111111111,1.026111111111111,0.4816666666666667,463.85333333333335,18.491666666666667,0.0,0.0,0.0,0.0,0.2683333333333333,0.0,0.0,0.0,0.0,0.017777777777777778,0.46388888888888885,0.003888888888888889,1.0,1.6177777777777778,0.9727777777777779,"찹쌀, 백미, 생것",곡류 및 그 제품
찹쌀 과자,36.6,79.4,418.4,9.52,5.992,12.074,0.9960000000000001,71.41799999999999,2.944,0.0,0.64,0.0,0.0,2.304,0.0,0.15999999999999998,0.02,0.13999999999999999,119.8,2.464,2.8,132.8,151.6,47.2,0.038,0.011600000000000001,0.034999999999999996,1.238,3.7840000000000003,0.22000000000000003,0.0,0.0,0.0,0.128,0.042,1.5328000000000002,0.2928,0.2928,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.004,0.0,0.0,0.0,0.23399999999999999,0.134,0.02,0.8019999999999999,0.33799999999999997,0.0,0.0,0.01,0.0,0.0,4.076,0.0,379.4,159.6,14.2,34.0,10.4,9.4,22.6,14.4,0.0,19.6,9.2,25.8,16.8,8.4,22.6,35.6,75.6,18.0,21.6,21.2,0.0,1.984,1.1720000000000002,0.344,0.0,0.0,1.004,0.0,0.422,0.0,2.492,0.414,223.594,1.956,92.178,7.918000000000001,1.038,8.212,0.924,3.22,1.612,0.438,0.0,1.6059999999999999,0.0,396.31,27.526,12.416,0.0,0.372,1.174,1037.3780000000002,135.35,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,1.038,0.028000000000000004,0.504,13.668000000000001,13.886000000000001,"찹쌀 과자, 다식, 검정깨",곡류 및 그 제품
찹쌀 국수,0.0,9.0,334.0,11.8,8.1,0.3,5.2,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,27.0,0.0,119.0,182.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.05,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"찹쌀 국수, 흑미, 말린것",곡류 및 그 제품
찹쌀떡,132.85714285714286,37.42857142857143,223.57142857142858,44.771428571428565,4.951428571428571,1.3442857142857143,0.9942857142857143,47.93857142857143,1.5,1.497142857142857,0.002857142857142857,0.0,0.0,0.0,0.0,1.542857142857143,0.2714285714285714,0.5857142857142856,15.285714285714286,1.7385714285714287,10.428571428571429,53.142857142857146,102.14285714285714,251.57142857142858,0.3685714285714286,0.04871428571428571,0.21785714285714283,2.3200000000000003,22.715714285714284,1.4028571428571428,0.8571428571428571,0.2857142857142857,7.714285714285714,0.03928571428571429,0.03471428571428571,0.5765714285714285,2.098142857142857,0.11414285714285714,0.04814285714285714,0.0,0.0,0.0071428571428571435,4.764285714285714,10.714285714285714,10.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.012857142857142857,0.004285714285714286,0.0014285714285714286,0.038571428571428576,0.06714285714285714,0.004285714285714286,0.0014285714285714286,0.002857142857142857,0.0,0.0,0.0,0.0,2202.0,1043.7142857142858,90.42857142857143,177.42857142857142,85.28571428571429,41.42857142857143,120.28571428571429,91.57142857142857,116.14285714285714,111.0,58.142857142857146,152.0,111.28571428571429,6.428571428571429,106.0,223.71428571428572,414.85714285714283,93.57142857142857,84.28571428571429,118.14285714285714,0.0,0.4542857142857143,0.2942857142857143,0.08142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.6914285714285715,0.0,63.08142857142857,0.0,12.657142857142858,0.9857142857142857,0.0,1.252857142857143,0.0,1.16,0.37,0.07571428571428572,0.0,0.29571428571428576,0.0,68.77857142857142,4.688571428571429,0.7471428571428572,0.0,0.0,0.2942857142857143,240.03714285714287,52.917142857142856,0.0,0.07285714285714286,0.0,0.0,0.15714285714285717,0.0,0.0,0.0,0.0,0.05285714285714286,0.24,0.002857142857142857,0.45428571428571424,1.27,0.42,찹쌀떡,곡류 및 그 제품
찹쌀빵,189.0,11.0,296.0,31.5,5.0,5.3,1.1,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,258.0,5.5,0.0,135.0,65.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.15,0.04,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"찹쌀빵, 찹쌀도넛",곡류 및 그 제품
채소 주스,558.0,16.0,33.5,91.0,0.925,0.08,0.8300000000000001,7.165,4.505,1.565,1.505,1.435,0.0,0.0,0.0,0.85,0.65,0.2,57.5,0.275,16.5,27.5,247.5,40.5,0.11499999999999999,0.037,0.106,1.44,5.825,0.45,163.0,0.0,1952.5,0.0385,0.077,0.124,0.8274999999999999,0.001,0.123,0.255,0.0,0.026,0.0,12.0,12.0,0.0,0.0,3.315,0.0,0.0,0.0,0.35500000000000004,0.32,0.025,0.1,0.049999999999999996,0.04,0.005,0.025,0.005,78.815,78.815,0.0,823.0,266.0,23.0,36.5,22.5,10.5,27.0,32.5,42.0,31.5,12.0,28.5,20.0,117.0,27.0,56.5,261.0,25.0,35.5,15.0,0.0,0.07,0.05,0.015,0.0,0.0,0.0,0.0,0.2,0.0,0.265,0.175,14.605,0.15,1.585,0.375,0.0,0.475,0.0,0.53,0.055,0.005,0.0,0.0,0.0,1.8050000000000002,3.0999999999999996,0.0,0.0,0.0,0.05,27.03,24.125,0.0,0.0,0.325,0.0,0.11,0.0,0.0,0.0,0.0,0.025,0.03,0.0,0.0,0.0,0.23,채소 주스,음료류
천마,0.0,8.0,79.0,79.30000000000001,1.0,0.0,0.8,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.7,0.0,27.5,342.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.10500000000000001,0.045,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"천마, 생것",감자류 및 전분류
청각,0.0,9.0,72.5,51.05,7.6000000000000005,0.6000000000000001,13.55,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,1.25,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,135.0,0.005,0.025,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"청각, 생것",해조류
청경채,326.3333333333333,16.0,12.333333333333334,95.16666666666667,1.8666666666666665,0.18000000000000002,1.0233333333333332,1.7700000000000002,0.09666666666666666,0.0,0.05333333333333334,0.043333333333333335,0.0,0.0,0.0,0.9333333333333332,0.16666666666666666,0.7666666666666666,110.0,1.1033333333333333,27.333333333333332,43.666666666666664,372.6666666666667,25.666666666666668,0.4533333333333333,0.043000000000000003,0.19433333333333333,0.5833333333333334,14.806666666666667,0.9933333333333333,122.66666666666667,0.0,1472.0,0.09866666666666667,0.076,0.30366666666666664,0.11399999999999999,0.12466666666666666,0.17900000000000002,0.09833333333333333,0.08,0.027,21.44333333333333,60.333333333333336,60.333333333333336,0.0,0.0,24.05333333333333,0.0,0.0,0.0,0.23666666666666666,0.22666666666666666,0.02,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,184.74966666666668,184.74966666666668,0.0,1242.3333333333333,513.0,54.333333333333336,85.0,89.33333333333333,15.333333333333334,56.0,53.333333333333336,0.0,64.66666666666667,26.0,69.33333333333333,15.666666666666666,22.333333333333332,74.66666666666667,142.66666666666666,277.3333333333333,60.0,71.66666666666667,64.66666666666667,0.0,0.11666666666666668,0.07333333333333333,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.12333333333333334,0.0,21.393333333333334,0.0,2.58,0.5533333333333333,0.0,0.5833333333333334,0.0,0.8099999999999999,0.09000000000000001,0.016666666666666666,0.0,0.5299999999999999,0.0,1.5366666666666664,14.773333333333333,0.0,0.6133333333333334,0.36999999999999994,0.07333333333333333,9.51,62.92666666666667,0.0,0.0,0.22999999999999998,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.06333333333333334,0.01,0.0,0.0,0.0,0.5766666666666667,"청경채, 생것",채소류
청국장,1187.0,8.666666666666666,218.33333333333334,46.36666666666667,19.976666666666667,7.6933333333333325,7.923333333333333,18.04,0.5166666666666667,0.0,0.10666666666666667,0.043333333333333335,0.0,0.2833333333333333,0.08333333333333333,2.433333333333333,0.0,2.433333333333333,128.0,4.8500000000000005,19.666666666666668,329.0,909.0,2177.0,0.37000000000000005,0.08533333333333333,0.22833333333333336,14.736666666666666,29.36,8.82,4.666666666666667,0.0,55.666666666666664,0.13933333333333334,0.4443333333333334,1.0823333333333334,1.083,0.004666666666666667,0.41100000000000003,3.832333333333333,0.0,0.018666666666666668,0.0,75.66666666666667,75.66666666666667,0.0,0.0,4.123333333333333,0.0,0.0,0.0,0.29333333333333333,0.17666666666666667,0.03,0.9033333333333333,0.25666666666666665,0.013333333333333334,0.01,0.006666666666666667,0.0033333333333333335,0.0,0.0,0.0,3644.0,1879.0,150.0,503.6666666666667,58.333333333333336,33.0,321.6666666666667,158.33333333333334,40.0,320.3333333333333,81.33333333333333,212.33333333333334,116.66666666666667,81.33333333333333,190.0,351.3333333333333,619.0,155.66666666666666,86.33333333333333,164.66666666666666,0.0,1.8766666666666667,1.1500000000000001,0.32,0.0,0.0,0.0,0.0,0.42,0.0,4.216666666666667,0.61,215.15,2.9266666666666663,78.56,6.1933333333333325,1.3366666666666667,7.076666666666667,0.0,2.066666666666667,1.5533333333333335,0.39999999999999997,0.0,3.186666666666667,0.0,362.40333333333336,27.736666666666665,3.4133333333333336,0.0,2.0,1.1533333333333333,984.6833333333334,164.48666666666665,0.0,0.9199999999999999,0.0,0.3933333333333333,0.8866666666666667,0.86,0.0,0.0,1.5733333333333333,0.16666666666666666,0.9866666666666667,0.0033333333333333335,1.2,1.9266666666666667,1.38,청국장,조미료류
청국장 찌개,0.0,11.0,68.0,86.0,5.6,3.9,1.9,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,71.0,6.5,0.0,82.0,212.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,143.0,0.32,0.13,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,청국장 찌개,조리가공식품류
