식품명,식품대분류명,kcal,protein_g,fat_g,carb_g,sodium_mg,water_g,ash_g,sugar_g,dietary_fiber_g,calcium_mg,iron_mg,phosphorus_mg,potassium_mg,cholesterol_mg,saturated_fat_g,trans_fat_g,alpha_linolenic_acid_g,linoleic_acid_g,omega3_g,omega6_g,oleic_acid_mg
경단_찹쌀_카스텔라,빵 및 과자류,237.0,4.1,1.8000000000000003,51.1,185.0,42.3,0.7,0.0,0.0,14.000000000000002,0.8,48.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
경단_콩,빵 및 과자류,314.0,3.51,0.45999999999999996,74.03,225.99999999999997,21.2,0.75,20.55,2.4,10.0,0.0,44.0,69.0,0.0,0.19,0.0,0.0,0.2,0.0,0.0,100.0
계란 덮밥,밥류,154.0,4.6775,4.0525,23.755,135.0,38.300000000000004,0.21,1.275,0.8500000000000001,13.5,0.48750000000000004,65.75,82.5,51.2075,1.075,0.0025,0.09,0.8375,0.0975,0.8599999999999999,978.0725
계란빵,빵 및 과자류,158.0,5.966666666666666,1.9300000000000004,27.373333333333335,192.33333333333334,19.233333333333334,0.0,1.3566666666666667,0.9,64.33333333333333,0.6933333333333334,130.33333333333334,64.33333333333333,62.36333333333332,0.6,0.0,0.02,0.39333333333333337,0.03,0.4099999999999999,630.5266666666666
계란빵_쌀계란빵,빵 및 과자류,313.0,2.0,0.0,0.0,361.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
계란빵_트윈에그 브레드,빵 및 과자류,248.0,11.21,0.0,0.0,383.0,0.0,0.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0
고구마_밤고구마_삶은것,"곡류, 서류 제품",132.0,2.45,0.12,30.17,79.0,65.6,1.63,18.43,3.7000000000000006,57.99999999999999,0.7,65.0,296.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
고구마_찐고구마,찜류,139.0,1.67,0.24,32.47,10.0,64.6,1.04,16.32,2.9,20.0,0.58,65.0,401.99999999999994,0.0,0.05,0.01,0.01,0.08,0.0,0.0,10.0
고구마깻잎튀김,튀김류,169.0,2.6,4.0,29.95,354.0,42.5,0.0,4.94,2.0,41.0,0.59,87.0,241.0,21.97,0.72,0.0,0.24,1.8500000000000003,0.25,1.8500000000000003,856.48
고구마맛탕,튀김류,179.8,0.944,4.328,34.31,17.6,39.4,0.24,11.818000000000001,2.2800000000000002,18.8,0.25,42.4,274.4,0.0,0.682,0.0,0.244,2.052,0.062,0.49800000000000005,966.704
고구마밥,밥류,139.0,2.3,0.3499999999999999,30.45,2.0,13.0,0.0,1.6000000000000003,1.0,4.0,0.14,39.0,82.0,0.0,0.10000000000000002,0.0,0.0,0.10000000000000002,0.0,0.10000000000000002,68.10666666666667
고구마전,전·적 및 부침류,227.0,2.92,7.980000000000001,35.99,87.0,52.2,0.88,14.26,3.6000000000000005,19.0,0.66,49.0,343.0,0.0,1.19,0.06,0.4099999999999999,4.04,0.0,0.0,1630.0
고구마조림,조림류,167.0,2.5,0.5966666666666667,38.57666666666667,842.0,79.7,0.0,11.036666666666667,3.7999999999999994,28.000000000000004,0.7466666666666667,74.33333333333333,455.99999999999994,0.0,0.12333333333333334,0.0,0.02,0.2833333333333334,0.02,0.2833333333333334,137.71
고구마줄기나물,나물·숙채류,57.333333333333336,0.8966666666666666,4.373333333333334,3.5933333333333333,721.5,65.05,0.54,0.43500000000000005,2.016666666666667,78.83333333333333,0.36166666666666664,20.666666666666668,253.66666666666666,0.09166666666666667,0.6533333333333333,0.03833333333333334,0.13333333333333333,1.5533333333333335,0.06666666666666667,0.8133333333333334,914.6383333333333
고구마줄기나물_고춧가루,나물·숙채류,27.0,1.2,0.69,4.265000000000001,157.5,93.95,0.0,0.545,2.3,76.0,0.595,24.5,240.0,1.445,0.12,0.0,0.06,0.25,0.07,0.25,196.76999999999998
고구마줄기나물_들깨,나물·숙채류,39.0,1.5,2.09,3.93,129.0,75.1,0.0,0.21,2.4,77.0,1.1,32.0,242.0,0.02,0.20000000000000004,0.0,1.02,0.36000000000000004,1.02,0.36000000000000004,377.35999999999996
고구마튀김,튀김류,210.8,2.3,8.246,31.197999999999997,62.0,43.14,0.22599999999999998,6.3,1.92,16.6,0.352,58.8,258.0,16.016,1.298,0.01,0.47800000000000004,3.8899999999999997,0.22599999999999998,1.7719999999999998,1672.188
고기만두,면 및 만두류,103.5,6.0,2.0275,14.4575,201.25,36.875,0.0,0.1325,1.25,17.5,0.645,69.0,103.5,5.8925,0.4325,0.0,0.0775,0.7949999999999999,0.08,0.7975,563.5325
고들빼기김치,김치류,83.33333333333333,3.0,1.0866666666666667,15.323333333333332,994.6666666666666,77.46666666666665,3.1266666666666665,4.736666666666667,4.866666666666666,55.333333333333336,1.6733333333333331,43.0,243.0,3.2833333333333337,0.13,0.0,0.02666666666666667,0.2333333333333333,0.0,0.0,86.66666666666667
고등어구이,구이류,174.75,11.967500000000001,11.807500000000001,4.11,219.25,37.6,0.0,0.0,0.07500000000000001,18.0,0.8325,133.75,184.0,34.0975,2.85,0.0,0.305,1.9625,0.0,0.0,1985.0125
고등어구이_기름,구이류,177.25,11.975,11.807500000000001,4.11,219.0,37.6,0.0,0.0,0.07500000000000001,18.0,0.83,133.75,184.0,34.0975,2.84,0.0,0.305,1.9649999999999999,2.76,2.1125,1977.665
고등어구이_석쇠,구이류,340.0,23.38,25.69,3.7900000000000005,126.0,45.9,1.28,0.0,2.4,102.0,1.8500000000000003,306.0,330.0,53.09,6.950000000000001,0.33,0.33,0.49,0.0,0.0,2880.0
고등어구이_카레,구이류,192.66666666666666,13.933333333333335,11.71,6.373333333333332,323.0,45.36666666666667,0.0,0.32666666666666666,0.2333333333333333,22.0,1.2,165.33333333333334,227.0,39.67666666666667,2.63,0.0,0.35333333333333333,2.43,1.8633333333333333,2.56,2019.6566666666665
고등어조림,조림류,119.25,10.0025,6.2225,5.279999999999999,302.75,69.2,0.9525,2.85,1.3,37.5,0.84,125.0,285.25,28.615,1.4775,0.037500000000000006,0.0475,0.1125,0.57,0.11,648.21
고등어조림_모듬채소,조림류,60.0,5.1,2.81,3.42,171.0,42.4,0.0,1.04,0.9000000000000001,16.0,0.48,66.0,176.0,13.18,0.76,0.0,0.03,0.1,0.77,0.15,423.44
고등어조림_무,조림류,94.0,8.4,4.27,5.02,310.0,55.7,0.0,2.02,1.1,20.0,0.83,110.00000000000001,260.0,22.26,1.09,0.0,0.04,0.19,1.0,0.27,659.71
고등어조림_배추김치,조림류,91.5,7.75,4.295,5.365,354.25,64.075,0.0,2.2800000000000002,1.775,33.0,0.8925000000000001,103.25,252.75,20.4,1.0525,0.0,0.0775,0.39999999999999997,0.0,0.0,682.59
고등어찌개,찌개 및 전골류,58.666666666666664,5.050000000000001,3.0,2.7699999999999996,272.3333333333333,45.46666666666667,0.59,1.01,1.2,21.333333333333332,0.2333333333333333,68.0,159.0,14.969999999999999,0.68,0.016666666666666666,0.04666666666666667,0.11666666666666665,0.25333333333333335,0.06,377.26
고등어찜,찜류,92.0,8.6,4.88,3.2099999999999995,159.0,59.599999999999994,0.0,1.02,1.4,33.0,0.95,114.99999999999999,254.0,22.36,1.15,0.0,0.06,0.52,0.91,0.59,919.4499999999999
고등어튀김,튀김류,157.0,8.633333333333333,10.979999999999999,4.523333333333333,351.0,28.433333333333334,0.0,0.06,0.16666666666666666,13.666666666666666,0.68,98.33333333333333,131.33333333333334,31.130000000000006,2.1933333333333334,0.0,0.45999999999999996,3.3266666666666667,1.6033333333333335,3.4133333333333336,1988.8933333333334
고디국(다슬기맑은국),국 및 탕류,17.0,1.3999999999999997,0.71,1.5766666666666669,96.0,56.13333333333335,0.0,0.22999999999999998,0.9,87.0,0.5633333333333334,23.0,45.0,1.02,0.07,0.0,0.38999999999999996,0.10000000000000002,0.38999999999999996,0.10000000000000002,74.60666666666667
고사리나물,나물·숙채류,44.0,2.4000000000000004,2.9375,3.155,627.75,67.25,0.0,0.2675,2.35,16.0,0.625,54.5,215.0,0.0025,0.47500000000000003,0.0,0.2475,1.3025,0.2475,1.305,697.9375
고사리나물무침,나물·숙채류,90.0,3.7800000000000002,5.52,6.280000000000001,441.0,82.9,1.5,0.5,5.6,70.0,1.16,63.0,90.0,0.0,0.7,0.02,0.16,2.02,0.0,0.0,1140.0
고추잡채,볶음류,75.66666666666667,6.023333333333333,3.796666666666667,4.523333333333333,195.66666666666666,61.93333333333334,0.0,1.6933333333333334,1.3,11.333333333333334,0.47333333333333333,69.33333333333333,178.66666666666666,18.37666666666667,0.9233333333333333,0.0,0.13333333333333333,1.25,0.05333333333333334,0.45999999999999996,1055.0466666666669
고추잡채_간편조리세트_고추잡채 꽃빵키트,볶음류,168.0,6.76,5.62,22.5,199.0,64.1,1.0,4.77,1.7000000000000002,31.0,0.42,90.0,204.0,9.81,1.21,0.04,0.0,0.0,0.0,0.0,0.0
고추장볶음,볶음류,335.6666666666667,9.186666666666667,18.313333333333333,37.12,1612.0,59.666666666666664,0.0,15.966666666666667,3.566666666666667,27.333333333333332,1.5633333333333335,111.0,397.6666666666667,27.66333333333333,4.903333333333333,0.0,0.64,5.253333333333334,0.5933333333333333,4.906666666666666,5108.6033333333335
고추장아찌,장아찌·절임류,124.0,2.39,0.63,31.489999999999995,2026.0000000000002,59.699999999999996,5.79,11.38,4.8,16.0,1.1,34.0,209.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
고추장아찌 무침,생채·무침류,62.0,1.5,0.9000000000000001,13.91,697.0,22.5,0.0,4.8,3.1,11.0,0.59,30.0,175.0,0.0,0.15,0.0,0.03,0.48,0.03,0.49,181.46
고추장찌개_두부,찌개 및 전골류,52.5,4.225,1.7,5.5649999999999995,182.5,89.30000000000001,0.0,1.315,1.5500000000000003,17.5,0.525,59.5,182.5,5.8149999999999995,0.445,0.0,0.07500000000000001,0.535,0.0,0.0,440.88
고추전,전·적 및 부침류,208.5,10.305,13.02,13.525,143.0,73.6,0.59,1.155,4.75,45.5,1.01,137.5,299.5,72.475,2.8449999999999998,0.03,0.51,4.765000000000001,0.285,2.61,3415.965
고추조림,조림류,63.666666666666664,2.3666666666666667,2.1666666666666665,9.06,534.3333333333334,57.333333333333336,0.9,3.1133333333333333,2.6666666666666665,22.666666666666668,0.2866666666666667,47.666666666666664,217.66666666666666,2.37,0.3,0.0,0.19999999999999998,0.8533333333333334,0.09999999999999999,0.15333333333333332,537.9333333333333
고추조림_멸치,조림류,45.5,5.09,0.78,4.85,431.0,33.9,0.0,1.135,1.25,180.0,1.085,157.0,172.0,34.845,0.16,0.0,0.05,0.205,0.045,0.035,126.15
고추튀김,튀김류,203.75,6.025,9.625,22.35,261.5,55.974999999999994,0.3,1.1675,2.525,24.75,0.5225,76.5,175.0,42.2025,1.805,0.025,0.5175000000000001,4.4175,0.375,3.005,2267.255
고춧가루 양념장,"장류, 양념류",140.0,5.9,7.19,14.39,1416.0,40.5,0.0,1.95,4.9,85.0,2.17,130.0,449.0,0.0,1.12,0.0,0.07,3.11,0.07,3.11,2476.78
고춧잎나물,나물·숙채류,68.25,4.925,2.635,8.89,282.5,71.3,0.0,0.3375,2.875,303.25,3.6575,71.25,526.75,0.0,0.46249999999999997,0.0,0.135,1.025,0.1325,1.0275,845.33
고춧잎나물무침,나물·숙채류,88.0,4.41,4.69,7.139999999999999,797.0,80.4,3.3099999999999996,1.51,5.4,204.0,1.27,73.0,397.0,0.0,0.74,0.09,0.21,1.9299999999999997,0.0,0.0,1570.0
곤드레나물밥,밥류,149.0,2.94,2.71,28.26,26.0,65.8,0.29,0.0,2.9,42.0,0.0,36.0,31.0,0.0,0.26,0.0,0.31,0.54,0.0,0.0,360.0
곤드레밥,밥류,124.0,2.2,0.9399999999999998,26.8,9.0,13.0,0.0,0.15,4.4,7.000000000000001,0.26,37.0,23.0,0.0,0.18,0.0,0.37,0.19,0.37,0.19,112.46000000000001
곤드레밥_양념장,밥류,87.0,2.09,0.97,17.09,118.0,13.600000000000001,0.0,0.18,1.3,5.0,0.45999999999999996,32.0,67.0,1.22,0.18,0.0,0.24,0.22999999999999998,0.0,0.0,245.92000000000002
곤약무침_마요네즈,생채·무침류,83.0,0.7,7.7,3.62,119.0,51.5,0.0,1.12,1.4,46.0,0.26,19.0,33.0,2.79,1.15,0.0,0.54,3.93,0.0,0.0,1540.84
곤약조림,조림류,37.0,0.9500000000000001,1.725,6.18,285.5,98.15,0.0,1.7774999999999999,2.525,75.5,0.3,21.25,51.0,0.0,0.27,0.0,0.01,0.71,0.01,0.71,639.895
골뱅이무침,생채·무침류,115.0,13.826666666666666,1.4433333333333334,11.936666666666667,504.6666666666667,77.86666666666666,0.6066666666666667,7.359999999999999,2.1666666666666665,47.333333333333336,0.6566666666666666,123.33333333333333,273.3333333333333,70.24333333333333,0.21333333333333335,0.006666666666666667,0.006666666666666667,0.3466666666666667,0.10666666666666667,0.16,233.79333333333332
골뱅이무침_소면,생채·무침류,105.5,6.705,1.51,16.41,313.0,66.6,0.53,4.779999999999999,1.55,23.5,0.55,59.0,142.0,27.485,0.215,0.0,0.02,0.47500000000000003,0.035,0.28,316.52
골뱅이무침_채소,생채·무침류,62.666666666666664,5.526666666666666,0.7533333333333333,9.226666666666667,368.6666666666667,56.26666666666666,0.0,5.43,1.4000000000000001,24.333333333333332,0.5433333333333333,51.333333333333336,152.33333333333334,17.05666666666667,0.12,0.0,0.016666666666666666,0.25,0.0,0.0,144.99333333333334
골뱅이무침_채소_소면,생채·무침류,87.0,5.01,0.71,15.190000000000001,379.0,39.0,0.0,4.01,1.2,19.0,0.45999999999999996,48.0,118.0,12.06,0.13,0.0,0.02,0.27,0.0,0.0,137.25
곰치국,국 및 탕류,42.0,5.43,1.18,2.39,380.0,89.5,1.5,0.28,1.9,71.0,0.0,103.0,135.0,47.65,0.14,0.01,0.01,0.06,0.0,0.0,170.0
곰탕,국 및 탕류,65.0,4.366666666666667,2.5283333333333338,5.733333333333333,270.5,45.1,0.19999999999999998,0.2816666666666667,0.5333333333333333,6.0,0.365,36.833333333333336,76.33333333333333,11.533333333333333,0.8116666666666666,0.013333333333333334,0.006666666666666667,0.09166666666666667,0.005,0.08166666666666667,804.2866666666665
곰탕_우거지,국 및 탕류,25.0,2.37,0.6,2.6,225.0,93.6,0.84,0.33,1.1,17.0,0.38,28.000000000000004,71.0,1.71,0.14,0.0,0.19,0.12,0.0,0.0,150.0
곱창구이_소고기,구이류,184.0,14.89,11.73,4.71,1315.0,64.8,3.85,1.11,2.1,28.999999999999996,1.51,165.0,272.0,196.11,4.11,0.31,0.03,0.66,0.0,0.0,2410.0
곱창볶음_돼지고기,볶음류,156.0,8.465,6.685,16.165,406.5,79.6,0.54,4.93,2.9000000000000004,33.5,1.3599999999999999,91.0,233.5,81.03,2.29,0.005,0.15,1.405,0.11499999999999999,1.17,2047.015
곱창볶음_돼지껍데기,볶음류,235.0,17.2,11.13,16.33,520.0,53.6,1.73,3.6699999999999995,2.0,19.0,0.0,50.0,155.0,31.83,3.27,0.07,0.13,1.73,0.0,0.0,4670.0
곱창전골,찌개 및 전골류,47.0,3.5699999999999994,2.61,2.66,111.00000000000001,64.0,0.0,0.77,1.0,12.0,0.98,38.0,104.0,42.7,0.71,0.0,0.04,0.18,0.0,0.0,590.84
곱창전골_간편조리세트_대한곱창 곱창전골,찌개 및 전골류,140.0,5.79,9.11,8.65,320.0,75.2,1.21,1.08,3.8,32.0,0.77,71.0,124.0,38.93,4.28,0.08,0.0,0.0,0.0,0.0,0.0
곱창전골_간편조리세트_소곱창순대전골,찌개 및 전골류,75.0,3.95,2.82,8.36,334.0,81.7,3.1400000000000006,1.9799999999999998,1.8000000000000003,28.000000000000004,0.44,36.0,89.0,37.73,0.66,0.05,0.0,0.0,0.0,0.0,0.0
곱창전골_소고기,찌개 및 전골류,88.0,6.93,4.55,4.87,297.0,82.5,1.17,0.38,2.2,25.0,0.0,71.0,121.0,75.53,1.38,0.08,0.13,0.28,0.0,0.0,1019.9999999999999
과ㆍ채주스_22수박 주스 (L),음료 및 차류,48.0,0.59,0.0,0.0,0.0,0.0,0.0,10.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_22수박 주스 (Max),음료 및 차류,48.0,0.49,0.0,0.0,0.0,0.0,0.0,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_22수박 주스 (R),음료 및 차류,48.0,0.51,0.0,0.0,0.0,0.0,0.0,10.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_Oh 자몽 핫(HOT) (R),음료 및 차류,69.0,0.0,0.0,0.0,0.0,0.0,0.0,15.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_건강주스 자몽미모,음료 및 차류,62.0,0.13,0.0,0.0,0.0,0.0,0.0,14.649999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_골드키위 주스,음료 및 차류,57.99999999999999,0.18,0.0,0.0,5.0,0.0,0.0,13.530000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_그린 데이즈,음료 및 차류,30.0,0.27,0.01,0.0,3.0,0.0,0.0,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_그린 클렌즈,음료 및 차류,19.0,0.28,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_기운내라임 병음료,음료 및 차류,47.0,0.53,0.0,0.0,3.0,0.0,0.0,11.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_깔라망코 주스 (L),음료 및 차류,41.0,0.03,0.0,0.0,8.0,0.0,0.0,9.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_깔라망코 주스 (R),음료 및 차류,42.0,0.05,0.0,0.0,8.0,0.0,0.0,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_놀라운망고,음료 및 차류,32.0,0.03,0.0,0.0,0.0,0.0,0.0,8.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_놀라운청포도,음료 및 차류,32.0,0.01,0.0,0.0,0.0,0.0,0.0,8.88,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_놀라운패션후르츠,음료 및 차류,31.0,0.01,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_당근,음료 및 차류,28.999999999999996,0.36,0.04,6.88,28.999999999999996,92.4,0.27,6.81,1.2,16.0,0.11,12.0,94.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_당근사과 주스,음료 및 차류,36.0,0.21,0.0,8.72,18.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_더 건강한 스트로베리 주스,음료 및 차류,55.00000000000001,0.53,0.0,13.68,3.0,0.0,0.0,12.629999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_딸기 바나나 주스,음료 및 차류,68.0,1.69,0.0,0.0,19.0,0.0,0.0,11.48,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_딸기 생과일주스,음료 및 차류,42.0,0.56,0.0,0.0,25.0,0.0,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_딸기 주스,음료 및 차류,50.4,0.40700000000000003,0.024,3.211,6.4,0.0,0.0,9.778,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_딸기 주스 (L),음료 및 차류,42.5,0.165,0.0,2.115,0.5,0.0,0.0,7.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_딸기 주스 (ML),음료 및 차류,39.0,0.0,0.0,4.65,0.0,0.0,0.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_딸기 주스 (R),음료 및 차류,50.5,0.32999999999999996,0.0,0.0,0.0,0.0,0.0,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_딸기 주스 병음료,음료 및 차류,57.99999999999999,0.0,0.0,0.0,16.0,0.0,0.0,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_딸기 쥬스,음료 및 차류,49.0,0.0,0.0,12.24,4.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_딸기 토마토 주스,음료 및 차류,54.0,0.28,0.0,0.0,1.0,0.0,0.0,12.990000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_딸기_바나나,음료 및 차류,54.0,1.37,0.52,11.06,14.000000000000002,86.5,0.53,10.93,0.2,40.0,0.17,37.0,149.0,2.88,0.33,0.02,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_딸기바나나,음료 및 차류,59.0,1.01,1.05,11.4,12.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,1.8000000000000003,0.66,0.03,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_딸기바나나 주스,음료 및 차류,41.0,0.76,0.0,0.0,5.0,0.0,0.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_레드클렌즈,음료 및 차류,28.000000000000004,0.28,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_루트클렌즈,음료 및 차류,28.999999999999996,0.28,0.0,0.0,15.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_리얼 사과 주스,음료 및 차류,46.0,0.0,0.0,11.3,21.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_리얼 수박 주스,음료 및 차류,33.0,0.41333333333333333,0.0,0.0,1.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_리얼 캐롯플 주스,음료 및 차류,40.0,0.22,0.0,9.78,26.0,0.0,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_리얼 토마토 주스,음료 및 차류,42.0,0.54,0.0,10.27,28.999999999999996,0.0,0.0,8.92,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_리얼 홍시 주스,음료 및 차류,115.99999999999999,0.14,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_리얼수박 주스,음료 및 차류,52.0,0.785,0.0,0.0,2.5,0.0,0.0,8.745000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_망고 딸기 주스,음료 및 차류,72.0,0.28,0.0,0.0,0.0,0.0,0.0,14.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_망고 주스,음료 및 차류,56.0,0.5025000000000001,0.0875,1.6150000000000002,5.25,0.0,0.0,7.755,0.0,0.0,0.0,0.0,0.0,0.0,0.46499999999999997,0.0075,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_망고 주스 (J),음료 및 차류,27.0,0.15,0.0,0.0,5.0,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_망고 주스 (L),음료 및 차류,31.0,0.0,0.0,2.115,2.5,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_망고 주스 (ML),음료 및 차류,39.0,0.0,0.0,4.65,0.0,0.0,0.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_망고 주스 (R),음료 및 차류,56.00000000000001,0.2,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_망고 주스 병음료,음료 및 차류,62.0,0.53,0.0,0.0,8.0,0.0,0.0,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_망고바나나,음료 및 차류,67.0,1.06,0.93,13.600000000000001,10.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000003,0.53,0.02,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_망플단 망고/파인애플/단호박,음료 및 차류,28.000000000000004,0.08,0.0,0.0,12.0,0.0,0.0,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_밀싹 케일 주스,음료 및 차류,28.999999999999996,0.24,0.0,0.0,4.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_밀싹케일 주스,음료 및 차류,32.0,0.43,0.0,7.66,10.0,0.0,0.0,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_바나나 생과일 주스,음료 및 차류,59.0,1.11,0.0,0.0,11.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_바나나 주스,음료 및 차류,61.0,1.78,0.0,0.0,16.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.9899999999999999,0.0,0.0,0.0,0.0,0.0,0.0
과ㆍ채주스_바나나 주스 (L),음료 및 차류,73.0,1.29,0.0,0.0,14.000000000000002,0.0,0.0,10.42,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0
